Date,Open,High,Low,Close,Adj Close,Volume
2011-09-02,3.245000,3.660000,3.095000,3.545000,3.251989,365438800
2011-09-09,3.515000,3.925000,3.422500,3.875000,3.554713,494024400
2011-09-16,3.882500,4.025000,3.312500,3.377500,3.098333,518211200
2011-09-23,3.357500,3.572500,3.187500,3.272500,3.002011,486790000
2011-09-30,3.220000,3.482500,2.867500,3.472500,3.185481,461912800
2011-10-07,3.487500,3.872500,3.415000,3.865000,3.545539,362432800
2011-10-14,3.932500,3.972500,3.460000,3.602500,3.304736,345302400
2011-10-21,3.647500,3.850000,3.550000,3.812500,3.497379,282252800
2011-10-28,3.780000,3.935000,3.382500,3.662500,3.359776,351194400
2011-11-04,3.630000,3.792500,3.527500,3.617500,3.318496,334083200
2011-11-11,3.720000,3.782500,3.450000,3.515000,3.224468,392743600
2011-11-18,3.535000,3.790000,3.375000,3.610000,3.311616,394496000
2011-11-25,3.562500,3.965000,3.500000,3.955000,3.628100,298076000
2011-12-02,3.997500,4.012500,3.660000,3.672500,3.368951,276649600
2011-12-09,3.645000,3.755000,3.357500,3.365000,3.086867,271681200
2011-12-16,3.392500,3.587500,3.277500,3.577500,3.281802,265258400
2011-12-23,3.595000,3.600000,3.412500,3.492500,3.203828,88973200
2011-12-30,3.480000,3.695000,3.460000,3.677500,3.373537,156592000
2012-01-06,3.675000,3.705000,3.447500,3.525000,3.233643,272446000
2012-01-13,3.500000,3.592500,3.375000,3.587500,3.290977,237246400
2012-01-20,3.582500,3.810000,3.512500,3.677500,3.373537,391380800
2012-01-27,3.655000,3.887500,3.607500,3.872500,3.552418,233122800
2012-02-03,3.930000,4.155000,3.865000,4.075000,3.738182,259395200
2012-02-10,4.035000,4.225000,3.750000,4.112500,3.772584,450413600
2012-02-17,4.115000,4.142500,3.900000,3.977500,3.648740,235493600
2012-02-24,3.990000,3.995000,3.785000,3.812500,3.497379,295096000
2012-03-02,3.800000,3.900000,3.615000,3.715000,3.407937,254316000
2012-03-09,3.725000,3.752500,3.580000,3.645000,3.343723,233916000
2012-03-16,3.647500,3.687500,3.560000,3.610000,3.311616,217656800
2012-03-23,3.600000,3.840000,3.575000,3.807500,3.492791,228917200
2012-03-30,3.840000,3.872500,3.640000,3.657500,3.355190,223081200
2012-04-06,3.600000,3.690000,3.522500,3.670000,3.366657,159369200
2012-04-13,3.637500,3.657500,3.397500,3.415000,3.132735,230344000
2012-04-20,3.435000,3.445000,3.187500,3.272500,3.002011,321259600
2012-04-27,3.267500,3.342500,3.137500,3.157500,2.896518,224984800
2012-05-04,3.137500,3.172500,3.030000,3.105000,2.848356,272954400
2012-05-11,3.362500,3.420000,3.162500,3.162500,2.901104,327840000
2012-05-18,3.170000,3.185000,2.957500,3.027500,2.777263,241010800
2012-05-25,3.025000,3.200000,3.025000,3.107500,2.850651,143973600
2012-06-01,3.042500,3.160000,2.907500,2.972500,2.726809,213481200
2012-06-08,2.982500,3.182500,2.977500,3.007500,2.758915,278967600
2012-06-15,3.030000,3.425000,3.002500,3.210000,2.944678,313928400
2012-06-22,3.250000,3.330000,3.120000,3.310000,3.036414,284908800
2012-06-29,3.387500,3.475000,3.335000,3.415000,3.132735,169755200
2012-07-06,3.390000,3.400000,3.072500,3.100000,2.843770,215850000
2012-07-13,3.102500,3.340000,3.040000,3.297500,3.024945,212524000
2012-07-20,3.277500,3.370000,3.082500,3.287500,3.015773,200723200
2012-07-27,3.300000,3.437500,3.275000,3.360000,3.082280,183168000
2012-08-03,3.412500,3.685000,3.332500,3.677500,3.373537,243357600
2012-08-10,3.775000,3.805000,3.602500,3.695000,3.389592,308022800
2012-08-17,3.695000,3.697500,3.562500,3.577500,3.281802,165710000
2012-08-24,3.577500,3.667500,3.495000,3.512500,3.222177,155733200
2012-08-31,3.537500,3.562500,3.287500,3.432500,3.148787,231706800
2012-09-07,3.345000,3.440000,3.237500,3.420000,3.137321,229142400
2012-09-14,3.417500,3.520000,3.325000,3.402500,3.121267,196530000
2012-09-21,3.407500,3.475000,3.255000,3.320000,3.045586,217521200
2012-09-28,3.305000,3.425000,3.242500,3.405000,3.123561,221871600
2012-10-05,3.415000,3.450000,3.155000,3.185000,2.921745,173710800
2012-10-12,3.162500,3.300000,3.125000,3.215000,2.949265,152449600
2012-10-19,3.167500,3.190000,2.957500,3.045000,2.793317,240447200
2012-10-26,3.050000,3.140000,2.987500,3.137500,2.878170,120970800
2012-11-02,3.170000,3.270000,3.102500,3.170000,2.907985,221598800
2012-11-09,3.187500,3.225000,2.877500,2.897500,2.658008,306801200
2012-11-16,2.897500,2.962500,2.787500,2.955000,2.710755,178793200
2012-11-23,2.967500,3.085000,2.952500,3.010000,2.779023,197995600
2012-11-30,3.007500,3.030000,2.925000,2.995000,2.765175,242587200
2012-12-07,2.997500,3.202500,2.955000,3.132500,2.892123,244561600
2012-12-14,3.145000,3.200000,3.087500,3.160000,2.917513,199320400
2012-12-21,3.117500,3.117500,3.005000,3.040000,2.806721,108609200
2012-12-28,3.012500,3.217500,3.007500,3.182500,2.938286,132478400
2013-01-04,3.187500,3.297500,3.032500,3.057500,2.822878,280351200
2013-01-11,3.070000,3.075000,2.977500,3.062500,2.827495,211285600
2013-01-18,3.062500,3.067500,3.000000,3.047500,2.813646,152410000
2013-01-25,3.052500,3.172500,3.037500,3.065000,2.829804,196342000
2013-02-01,3.090000,3.137500,3.017500,3.072500,2.836727,213854400
2013-02-08,3.092500,3.185000,3.012500,3.182500,2.938286,273183600
2013-02-15,3.175000,3.200000,3.065000,3.072500,2.836727,246083200
2013-02-22,3.092500,3.212500,3.052500,3.165000,2.922130,257046800
2013-03-01,3.142500,3.250000,3.115000,3.190000,2.963280,176699600
2013-03-08,3.197500,3.240000,3.140000,3.187500,2.960957,172621200
2013-03-15,3.187500,3.187500,3.095000,3.105000,2.884321,168918800
2013-03-22,3.115000,3.210000,3.080000,3.207500,2.979535,143131200
2013-03-29,3.200000,3.200000,3.010000,3.062500,2.844841,146218400
2013-04-05,3.017500,3.212500,3.010000,3.192500,2.965602,261250400
2013-04-12,3.207500,3.307500,3.135000,3.135000,2.912188,260530800
2013-04-19,3.132500,3.375000,3.092500,3.367500,3.128164,183532400
2013-04-26,3.362500,3.465000,3.335000,3.452500,3.207123,153555200
2013-05-03,3.475000,3.495000,3.380000,3.477500,3.230346,185988000
2013-05-10,3.550000,3.707500,3.545000,3.657500,3.397553,222662800
2013-05-17,3.675000,3.745000,3.547500,3.657500,3.397553,178056800
2013-05-24,3.637500,3.695000,3.595000,3.657500,3.414812,118216000
2013-05-31,3.637500,3.700000,3.530000,3.562500,3.326116,219121600
2013-06-07,3.587500,3.635000,3.492500,3.592500,3.354125,134391200
2013-06-14,3.605000,3.870000,3.562500,3.610000,3.370463,276640400
2013-06-21,3.630000,3.642500,3.465000,3.502500,3.270095,314014800
2013-06-28,3.502500,3.575000,3.457500,3.532500,3.298106,102784000
2013-07-05,3.542500,3.662500,3.520000,3.657500,3.414812,105243200
2013-07-12,3.650000,3.695000,3.590000,3.637500,3.396138,109084000
2013-07-19,3.615000,3.632500,3.522500,3.565000,3.328450,154728000
2013-07-26,3.522500,3.667500,3.522500,3.660000,3.417146,122078400
2013-08-02,3.652500,3.720000,3.627500,3.675000,3.431150,119150000
2013-08-09,3.530000,3.812500,3.277500,3.782500,3.531518,291338400
2013-08-16,3.775000,3.850000,3.705000,3.740000,3.491838,167863600
2013-08-23,3.745000,3.775000,3.677500,3.692500,3.464871,141777600
2013-08-30,3.695000,3.750000,3.667500,3.735000,3.504751,105978400
2013-09-06,3.737500,3.975000,3.692500,3.925000,3.683038,146526800
2013-09-13,3.937500,4.025000,3.910000,3.982500,3.736995,105545600
2013-09-20,3.992500,4.017500,3.887500,3.917500,3.676001,123898400
2013-09-27,3.887500,3.922500,3.827500,3.845000,3.607970,120434000
2013-10-04,3.840000,3.942500,3.785000,3.847500,3.610317,120623600
2013-10-11,3.787500,3.917500,3.775000,3.907500,3.666618,101254800
2013-10-18,3.900000,4.002500,3.840000,3.847500,3.610317,111818000
2013-10-25,3.867500,3.870000,3.750000,3.797500,3.563399,160986800
2013-11-01,3.817500,3.832500,3.630000,3.637500,3.413262,178988800
2013-11-08,3.750000,4.080000,3.735000,4.055000,3.805025,198896000
2013-11-15,4.070000,4.075000,3.790000,3.832500,3.596241,139234000
2013-11-22,3.837500,3.952500,3.787500,3.925000,3.702985,134132400
2013-11-29,3.925000,3.997500,3.875000,3.925000,3.702985,154638400
2013-12-06,3.972500,3.972500,3.770000,3.777500,3.563829,186336800
2013-12-13,3.785000,3.850000,3.725000,3.845000,3.627511,138108800
2013-12-20,3.852500,3.982500,3.842500,3.917500,3.695910,79916800
2013-12-27,3.937500,4.025000,3.915000,3.965000,3.740722,95502400
2014-01-03,3.972500,4.110000,3.905000,3.937500,3.714779,160247600
2014-01-10,3.950000,4.022500,3.832500,4.015000,3.787894,109934800
2014-01-17,4.015000,4.062500,3.960000,3.992500,3.766667,110944400
2014-01-24,3.960000,3.975000,3.842500,3.930000,3.707702,101434400
2014-01-31,3.875000,3.957500,3.830000,3.910000,3.688834,143082400
2014-02-07,3.920000,4.365000,3.885000,4.340000,4.094513,236436800
2014-02-14,4.300000,4.705000,4.297500,4.695000,4.429430,209495200
2014-02-21,4.687500,4.762500,4.607500,4.625000,4.363389,184608000
2014-02-28,4.600000,4.692500,4.452500,4.595000,4.354661,148960000
2014-03-07,4.615000,4.622500,4.412500,4.435000,4.203030,149116000
2014-03-14,4.390000,4.727500,4.390000,4.642500,4.399676,161157600
2014-03-21,4.682500,4.742500,4.397500,4.447500,4.214876,227512000
2014-03-28,4.440000,4.795000,4.427500,4.682500,4.437585,216799200
2014-04-04,4.707500,4.777500,4.515000,4.595000,4.354661,206201600
2014-04-11,4.560000,4.682500,4.470000,4.640000,4.397308,133660000
2014-04-18,4.642500,4.865000,4.612500,4.815000,4.563156,102519600
2014-04-25,4.805000,4.850000,4.605000,4.642500,4.399676,121553200
2014-05-02,4.665000,4.742500,4.517500,4.625000,4.383091,153845200
2014-05-09,4.485000,4.657500,4.427500,4.500000,4.264629,160070800
2014-05-16,4.465000,4.660000,4.465000,4.580000,4.340446,124731200
2014-05-23,4.605000,4.782500,4.577500,4.737500,4.510388,78889600
2014-05-30,4.737500,4.795000,4.652500,4.740000,4.512766,101377200
2014-06-06,4.762500,4.902500,4.720000,4.880000,4.646055,122949200
2014-06-13,4.930000,4.932500,4.750000,4.785000,4.555608,127420800
2014-06-20,4.797500,4.815000,4.575000,4.590000,4.369957,151545600
2014-06-27,4.585000,4.725000,4.557500,4.712500,4.486584,112068800
2014-07-04,4.720000,4.797500,4.592500,4.752500,4.524666,100341200
2014-07-11,4.757500,4.900000,4.740000,4.825000,4.593692,150382400
2014-07-18,4.725000,4.762500,4.495000,4.527500,4.310454,166192400
2014-07-25,4.512500,4.532500,4.355000,4.375000,4.165265,146252000
2014-08-01,4.375000,4.487500,4.335000,4.365000,4.155743,139089600
2014-08-08,4.555000,4.792500,4.555000,4.700000,4.474685,204771200
2014-08-15,4.715000,4.867500,4.670000,4.767500,4.538949,139639600
2014-08-22,4.762500,4.872500,4.732500,4.847500,4.635528,103691600
2014-08-29,4.865000,5.037500,4.812500,5.007500,4.788533,115185600
2014-09-05,5.002500,5.025000,4.800000,4.852500,4.640309,119476400
2014-09-12,4.882500,4.882500,4.687500,4.860000,4.647482,116981200
2014-09-19,4.875000,4.880000,4.617500,4.627500,4.425148,147695600
2014-09-26,4.642500,4.672500,4.442500,4.547500,4.348647,136690400
2014-10-03,4.575000,4.637500,4.440000,4.477500,4.281708,130719600
2014-10-10,4.442500,4.457500,4.192500,4.362500,4.171737,222116800
2014-10-17,4.415000,4.605000,4.325000,4.572500,4.372556,129613200
2014-10-24,4.600000,4.740000,4.567500,4.672500,4.468181,88642800
2014-10-31,4.780000,5.065000,4.755000,5.055000,4.833955,165498400
2014-11-07,5.112500,5.172500,4.845000,4.887500,4.673780,138709200
2014-11-14,4.892500,5.090000,4.845000,5.085000,4.862642,98802000
2014-11-21,5.130000,5.235000,5.070000,5.230000,5.022468,74448400
2014-11-28,5.247500,5.297500,5.092500,5.237500,5.029670,103060000
2014-12-05,5.240000,5.312500,5.055000,5.065000,4.864016,97208800
2014-12-12,4.997500,5.157500,4.775000,5.055000,4.854411,133572000
2014-12-19,5.090000,5.260000,5.042500,5.142500,4.938441,62942800
2014-12-26,5.142500,5.175000,4.997500,5.012500,4.813598,41400000
2015-01-02,5.032500,5.070000,4.770000,4.965000,4.767983,111498400
2015-01-09,4.982500,5.060000,4.850000,4.900000,4.705564,98118400
2015-01-16,4.892500,5.177500,4.877500,5.162500,4.957645,62631200
2015-01-23,5.167500,5.187500,4.807500,4.945000,4.748778,111967200
2015-01-30,4.910000,5.125000,4.735000,5.122500,4.919234,106323600
2015-02-06,5.117500,5.625000,5.037500,5.575000,5.353779,170840800
2015-02-13,5.562500,5.622500,5.477500,5.545000,5.324969,85380400
2015-02-20,5.540000,5.587500,5.490000,5.550000,5.329769,70880000
2015-02-27,5.535000,5.725000,5.492500,5.715000,5.509354,116924400
2015-03-06,5.682500,5.825000,5.560000,5.667500,5.463566,167608400
2015-03-13,5.640000,5.842500,5.562500,5.805000,5.596117,162074400
2015-03-20,5.852500,5.902500,5.115000,5.242500,5.053857,207304800
2015-03-27,5.272500,5.395000,5.162500,5.265000,5.075547,145178800
2015-04-03,5.242500,5.650000,5.187500,5.632500,5.429824,167569200
2015-04-10,5.637500,5.710000,5.535000,5.622500,5.420184,111457200
2015-04-17,5.505000,5.610000,5.412500,5.555000,5.355112,122251600
2015-04-24,5.552500,5.647500,5.445000,5.550000,5.350293,113790000
2015-05-01,5.595000,5.720000,5.452500,5.622500,5.420184,160166400
2015-05-08,5.252500,5.460000,5.095000,5.322500,5.130978,268107200
2015-05-15,5.345000,5.370000,5.217500,5.222500,5.034578,123112000
2015-05-22,5.235000,5.552500,5.142500,5.535000,5.360530,123231200
2015-05-29,5.535000,5.650000,5.392500,5.522500,5.348424,150663200
2015-06-05,5.505000,5.590000,5.337500,5.425000,5.253998,172553200
2015-06-12,5.390000,5.520000,5.205000,5.485000,5.312108,142011600
2015-06-19,5.485000,5.530000,5.227500,5.292500,5.125675,188778400
2015-06-26,5.250000,5.255000,4.992500,5.105000,4.944085,157759200
2015-07-03,5.062500,5.132500,4.790000,4.852500,4.699544,149910800
2015-07-10,4.915000,5.047500,4.892500,5.047500,4.888395,122697600
2015-07-17,5.030000,5.037500,4.792500,4.912500,4.757652,108489200
2015-07-24,4.947500,5.055000,4.772500,5.005000,4.847237,100243200
2015-07-31,5.025000,5.222500,4.957500,5.112500,4.951349,176587600
2015-08-07,5.615000,5.987500,5.470000,5.880000,5.694656,316349200
2015-08-14,5.875000,5.920000,5.512500,5.540000,5.365371,145179600
2015-08-21,5.500000,5.660000,5.000000,5.657500,5.502223,276637200
2015-08-28,5.657500,5.717500,5.350000,5.567500,5.414693,150030400
2015-09-04,5.472500,5.735000,5.435000,5.645000,5.490067,117288800
2015-09-11,5.582500,5.927500,5.560000,5.827500,5.667556,126424000
2015-09-18,5.747500,5.920000,5.625000,5.860000,5.699165,138068000
2015-09-25,5.932500,6.180000,5.787500,6.042500,5.876656,219168800
2015-10-02,6.010000,6.570000,5.947500,6.542500,6.362933,209160400
2015-10-09,6.507500,6.997500,6.395000,6.857500,6.669289,208747600
2015-10-16,6.880000,7.122500,6.840000,7.100000,6.905131,170109600
2015-10-23,7.162500,7.195000,6.907500,6.920000,6.730073,138168400
2015-10-30,6.995000,7.182500,6.907500,6.927500,6.737366,178908000
2015-11-06,7.612500,7.985000,7.455000,7.600000,7.391407,312807600
2015-11-13,7.607500,7.857500,7.412500,7.780000,7.566469,149855600
2015-11-20,7.837500,7.912500,7.695000,7.782500,7.597642,81602400
2015-11-27,7.797500,8.285000,7.757500,8.107500,7.914921,136463200
2015-12-04,8.107500,8.452500,8.092500,8.245000,8.049156,171610400
2015-12-11,8.162500,8.390000,8.045000,8.167500,7.973496,130102400
2015-12-18,8.110000,8.315000,8.025000,8.292500,8.095527,98509600
2015-12-25,8.205000,8.485000,8.090000,8.240000,8.044272,67455600
2016-01-01,8.072500,8.360000,7.470000,7.570000,7.390189,194299600
2016-01-08,7.667500,7.675000,6.955000,7.167500,6.997249,235910800
2016-01-15,6.880000,7.112500,6.612500,6.950000,6.784914,226122800
2016-01-22,7.082500,7.205000,6.875000,7.012500,6.845932,126514400
2016-01-29,7.072500,7.362500,6.887500,7.052500,6.884981,161720800
2016-02-05,7.005000,7.082500,6.195000,6.325000,6.174758,231059600
2016-02-12,6.425000,7.745000,6.187500,7.510000,7.331615,266629600
2016-02-19,7.470000,8.012500,7.412500,7.972500,7.783126,203114400
2016-02-26,8.010000,8.265000,7.835000,8.162500,7.968617,156982400
2016-03-04,8.225000,8.232500,7.760000,7.920000,7.760045,119908400
2016-03-11,8.037500,8.302500,7.892500,8.205000,8.039288,141125200
2016-03-18,8.302500,8.670000,8.250000,8.620000,8.445909,179926800
2016-03-25,8.605000,9.062500,8.595000,8.907500,8.727601,128378400
2016-04-01,8.852500,9.160000,8.657500,8.857500,8.678610,191328000
2016-04-08,8.930000,9.250000,8.785000,9.210000,9.023989,170350400
2016-04-15,9.207500,9.365000,9.020000,9.102500,8.918662,143189600
2016-04-22,9.132500,9.332500,9.027500,9.050000,8.867223,136366800
2016-04-29,9.012500,9.055000,8.600000,8.742500,8.565932,157465200
2016-05-06,8.727500,9.120000,8.710000,8.892500,8.712904,178496800
2016-05-13,9.797500,10.965000,9.750000,10.887500,10.667610,465163200
2016-05-20,10.955000,11.495000,10.937500,11.412500,11.182009,198854800
2016-05-27,11.425000,11.885000,11.387500,11.785000,11.576972,140628000
2016-06-03,11.670000,11.862500,11.415000,11.845000,11.635909,168377200
2016-06-10,11.705000,11.942500,11.535000,11.887500,11.677662,172144800
2016-06-17,11.902500,12.135000,11.632500,12.122500,11.908512,147777600
2016-06-24,11.625000,11.840000,11.142500,11.752500,11.545043,259856400
2016-07-01,11.687500,12.265000,11.507500,12.222500,12.006748,125807600
2016-07-08,12.352500,13.450000,12.305000,13.330000,13.094695,200896400
2016-07-15,13.160000,13.627500,12.960000,13.305000,13.070137,172202800
2016-07-22,13.352500,14.305000,13.255000,14.045000,13.797075,181139600
2016-07-29,14.097500,14.387500,13.845000,14.307500,14.054940,156599600
2016-08-05,14.472500,14.987500,14.402500,14.925000,14.661541,210580000
2016-08-12,15.475000,15.875000,15.157500,15.525000,15.250949,321359600
2016-08-19,15.517500,15.830000,15.190000,15.382500,15.110968,158055200
2016-08-26,15.422500,15.845000,15.290000,15.787500,15.537395,167725600
2016-09-02,15.820000,15.837500,15.355000,15.660000,15.411917,134375600
2016-09-09,15.487500,15.690000,14.330000,15.672500,15.424217,260204800
2016-09-16,15.727500,16.360001,15.530000,16.254999,15.997488,229562800
2016-09-23,16.275000,16.902500,15.882500,16.850000,16.583067,156539600
2016-09-30,16.942499,17.424999,16.565001,16.834999,16.568304,161980400
2016-10-07,16.947500,16.992500,15.925000,16.337500,16.078684,177271200
2016-10-14,16.537500,16.987499,16.379999,16.932501,16.664263,130648000
2016-10-21,16.872499,18.237499,16.725000,17.670000,17.390076,173926000
2016-10-28,17.754999,18.025000,16.660000,16.990000,16.720844,162198000
2016-11-04,16.877501,17.942499,16.645000,16.942499,16.674093,257205600
2016-11-11,19.877501,23.697500,19.625000,23.097500,22.731594,597120400
2016-11-18,23.097500,23.812500,22.950001,23.492500,23.120335,178610000
2016-11-25,23.605000,23.775000,21.192499,21.910000,21.595186,239489200
2016-12-02,21.562500,24.155001,21.280001,23.370001,23.034212,244172000
2016-12-09,23.549999,24.985001,21.885000,24.677500,24.322924,310196800
2016-12-16,24.957500,27.217501,24.432501,26.777500,26.392748,397698800
2016-12-23,26.594999,29.982500,25.700001,27.857500,27.457232,631309600
2016-12-30,27.837500,27.980000,24.844999,25.434999,25.069538,489844400
2017-01-06,25.712500,27.297501,25.299999,25.860001,25.488434,377130400
2017-01-13,25.900000,26.615000,24.777500,26.290001,25.912254,233772800
2017-01-20,26.520000,27.487499,25.780001,27.412500,27.018625,227154000
2017-01-27,27.482500,28.934999,26.977501,28.847500,28.433002,240400000
2017-02-03,28.862499,30.230000,28.475000,29.094999,28.676950,291788400
2017-02-10,29.982500,30.174999,26.415001,26.812500,26.427244,470264400
2017-02-17,26.674999,27.950001,24.920000,25.122499,24.761524,314235200
2017-02-24,24.267500,26.299999,23.924999,24.750000,24.425163,362980000
2017-03-03,24.642500,25.325001,23.792500,24.635000,24.311678,346843200
2017-03-10,24.902500,25.957500,24.594999,25.952499,25.611881,293402800
2017-03-17,26.129999,27.490000,25.952499,26.772499,26.421124,393244400
2017-03-24,27.242500,27.500000,25.895000,27.350000,26.991045,225411200
2017-03-31,27.252501,27.472500,24.602501,25.190001,24.859394,353948800
2017-04-07,25.254999,25.432501,23.872499,23.872499,23.559181,272453200
2017-04-14,24.002501,25.362499,23.950001,25.315001,24.982752,165225200
2017-04-21,25.209999,26.495001,25.090000,26.410000,26.063381,174886000
2017-04-28,26.340000,26.712500,25.639999,25.962500,25.621756,183264400
2017-05-05,25.844999,32.607498,25.577499,31.625000,31.209938,551022800
2017-05-12,31.657499,34.360001,31.445000,33.267502,32.830883,559826000
2017-05-19,34.257500,35.267502,33.805000,34.564999,34.111347,396045200
2017-05-26,34.482498,36.750000,34.277500,36.090000,35.653843,315944800
