Date,Open,High,Low,Close,Adj Close,Volume
2017-05-05,47.026001,47.894501,46.514999,47.381001,47.381001,276696000
2017-05-12,47.724998,48.502998,47.206001,47.924500,47.924500,402150000
2017-05-19,48.141998,49.950001,47.986000,49.668999,49.668999,325958000
2017-05-26,49.750000,50.060001,49.108002,49.797501,49.797501,262004000
2017-06-02,49.949501,50.825001,49.783501,50.513500,50.513500,308190000
2017-06-09,50.625000,50.649502,46.349998,48.208500,48.208500,620474000
2017-06-16,49.799999,50.849998,49.099998,50.064999,50.064999,515376000
2017-06-23,50.126999,50.490002,48.262501,48.796501,48.796501,361766000
2017-06-30,49.006001,49.173500,47.549999,48.257000,48.257000,264240000
2017-07-07,48.477501,50.427502,48.457001,50.031502,50.031502,313236000
2017-07-14,50.119999,51.748501,49.844501,51.435001,51.435001,317684000
2017-07-21,51.063999,54.165501,50.549999,52.299999,52.299999,447664000
2017-07-28,50.606998,51.642502,49.086498,49.346001,49.346001,539198000
2017-08-04,49.484001,49.813999,47.734001,47.846001,47.846001,351270000
2017-08-11,48.000000,49.587002,47.569000,48.028500,48.028500,316694000
2017-08-18,48.070000,48.396500,47.056999,47.622501,47.622501,341266000
2017-08-25,47.799999,49.049999,46.816502,49.029999,49.029999,300638000
2017-09-01,49.209999,49.224998,48.018501,48.973499,48.973499,202316000
2017-09-08,48.955002,50.000000,48.173500,49.610500,49.610500,291222000
2017-09-15,49.650501,49.812500,48.101002,48.232498,48.232498,301380000
2017-09-22,48.050499,48.280499,46.587502,47.820000,47.820000,340042000
2017-09-29,48.005501,49.075500,47.518501,49.042500,49.042500,268198000
2017-10-06,48.782001,50.422001,48.782001,50.046501,50.046501,324200000
2017-10-13,50.349998,51.115501,49.012001,49.330502,49.330502,247360000
2017-10-20,49.676498,49.730999,48.125000,48.621498,48.621498,344698000
2017-10-27,52.907001,56.139500,52.527500,54.710999,54.710999,681910000
2017-11-03,54.557499,56.777000,54.425999,56.456501,56.456501,322716000
2017-11-10,56.305000,56.994999,56.081501,56.864498,56.864498,287574000
2017-11-17,56.914001,58.013500,56.127499,57.807999,57.807999,212240000
2017-11-24,58.035000,60.670502,57.259499,58.837502,58.837502,571962000
2017-12-01,58.602501,58.982498,56.237000,57.989498,57.989498,389674000
2017-12-08,58.520000,58.896500,57.849998,58.713001,58.713001,269612000
2017-12-15,58.951500,59.738998,58.382000,58.737999,58.737999,296166000
2017-12-22,58.604000,59.505001,58.027500,59.305000,59.305000,145984000
2017-12-29,59.117500,60.793499,58.375000,60.479500,60.479500,230276000
2018-01-05,60.875500,63.838501,60.500000,63.834000,63.834000,345930000
2018-01-12,63.669498,66.997002,63.669498,64.666000,64.666000,438902000
2018-01-19,65.599998,69.407997,64.649498,68.897499,68.897499,508968000
2018-01-26,69.600502,73.628998,69.045502,69.500000,69.500000,639392000
2018-02-02,73.869499,74.900002,66.036003,67.525002,67.525002,988576000
2018-02-09,68.674500,73.446999,63.296501,73.087997,73.087997,768204000
2018-02-16,72.868500,75.174500,72.324501,74.266998,74.266998,442686000
2018-02-23,74.766998,76.434998,73.250000,74.672501,74.672501,510642000
2018-03-02,73.455002,77.744003,72.750504,77.593002,77.593002,488398000
2018-03-09,78.175003,80.876999,77.954002,79.115997,79.115997,491390000
2018-03-16,79.172501,79.500000,76.267502,77.246002,77.246002,553176000
2018-03-23,76.950500,78.798500,68.260002,72.366997,72.366997,938334000
2018-03-30,70.880997,72.977997,67.643997,72.587502,72.587502,681812000
2018-04-06,71.498497,72.625000,70.013000,72.425003,72.425003,421242000
2018-04-13,72.457001,78.426003,71.225998,77.845497,77.845497,467190000
2018-04-20,78.059998,78.059998,70.750999,75.898003,75.898003,657802000
2018-04-27,81.700500,81.904999,77.301003,78.603996,78.603996,634032000
2018-05-04,78.122498,80.779999,78.109497,80.454002,80.454002,335364000
2018-05-11,80.549500,80.558998,78.261002,79.087997,79.087997,291382000
2018-05-18,79.066498,80.412003,78.317001,80.153503,80.153503,289506000
2018-05-25,80.150002,81.750000,80.007500,81.481003,81.481003,252372000
2018-06-01,81.851501,85.724998,81.754501,84.464996,84.464996,410444000
2018-06-08,84.056000,86.239998,83.650497,86.193001,86.193001,281034000
2018-06-15,85.699997,88.154999,85.019501,86.511002,86.511002,428982000
2018-06-22,87.130997,87.150002,82.315498,85.072502,85.072502,507496000
2018-06-29,85.849998,86.250000,83.903000,84.986504,84.986504,257792000
2018-07-06,84.800003,89.900002,84.583504,89.831001,89.831001,328154000
2018-07-13,90.196503,92.944000,89.761497,90.648499,90.648499,501422000
2018-07-20,91.250504,93.192001,88.499496,90.400002,90.400002,514284000
2018-07-27,93.802498,94.002502,86.966003,91.716499,91.716499,609796000
2018-08-03,91.887001,95.728500,90.945999,94.926003,94.926003,381064000
2018-08-10,94.425499,96.250000,93.489502,94.325996,94.325996,496306000
2018-08-17,94.290001,95.974998,92.777496,95.144997,95.144997,334308000
2018-08-24,95.525497,101.278503,95.126999,100.119003,100.119003,465594000
2018-08-31,100.349998,102.525002,96.760498,97.915497,97.915497,512696000
2018-09-07,96.935501,100.438004,95.849998,99.493500,99.493500,450130000
2018-09-14,99.646500,99.682503,94.370499,97.214996,97.214996,443452000
2018-09-21,97.710999,100.807999,93.250000,100.649002,100.649002,485018000
2018-09-28,100.220497,101.659500,94.828499,95.471001,95.471001,509128000
2018-10-05,95.899498,96.454002,84.254997,85.968002,85.968002,878264000
2018-10-12,90.400002,92.250000,86.711502,88.536003,88.536003,658218000
2018-10-19,89.258003,90.474998,82.828003,89.108498,89.108498,686904000
2018-10-26,82.479500,84.922997,73.818001,83.276497,83.276497,1176314000
2018-11-02,83.929497,89.199997,79.818001,87.745499,87.745499,631294000
2018-11-09,86.625000,87.195999,77.325500,80.972000,80.972000,671118000
2018-11-16,79.375000,80.723999,71.000000,75.836502,75.836502,609034000
2018-11-23,75.849998,84.499496,75.090500,83.678497,83.678497,596408000
2018-11-30,83.974998,88.917000,80.492500,84.959503,84.959503,602160000
2018-12-07,85.253502,85.946503,79.543503,82.918999,82.918999,663698000
2018-12-14,81.900002,82.128502,71.634499,73.041496,73.041496,810080000
2018-12-21,73.249496,74.000000,65.349998,73.082001,73.082001,819882000
2018-12-28,73.667503,77.667999,72.449997,75.014000,75.014000,614844000
2019-01-04,76.500000,83.830498,75.915497,82.810997,82.810997,778274000
2019-01-11,82.027496,85.250000,79.757500,84.661003,84.661003,545328000
2019-01-18,85.599998,85.809998,80.510002,82.746498,82.746498,435048000
2019-01-25,83.525002,86.820503,79.536003,85.936501,85.936501,622210000
2019-02-01,81.944000,83.653000,79.645500,80.718498,80.718498,589098000
2019-02-08,79.300003,82.819000,78.337997,81.132500,81.132500,430284000
2019-02-15,81.392998,81.746498,80.028000,80.972000,80.972000,296932000
2019-02-22,81.175003,82.730003,80.754997,81.991501,81.991501,302424000
2019-03-01,82.756500,85.471497,81.025497,81.297501,81.297501,475536000
2019-03-08,80.200500,85.099998,79.328499,84.310997,84.310997,373130000
2019-03-15,85.150002,91.187500,84.656502,90.962997,90.962997,627552000
2019-03-22,90.508499,90.948997,87.283997,88.670998,88.670998,474010000
2019-03-29,89.329002,91.500000,88.831497,90.943001,90.943001,371154000
2019-04-05,91.449997,92.654503,91.255501,92.203499,92.203499,334530000
2019-04-12,92.419998,93.823502,90.945000,93.084503,93.084503,310536000
2019-04-19,92.769997,96.484497,92.281998,95.112503,95.112503,355782000
2019-04-26,96.449997,97.817001,94.093498,95.041000,95.041000,460796000
2019-05-03,97.449997,98.220001,93.800003,94.993500,94.993500,541768000
2019-05-10,94.900002,95.875504,90.787498,95.378502,95.378502,510618000
2019-05-17,94.652496,95.526497,90.209999,90.774002,90.774002,398016000
2019-05-24,91.794502,92.463501,90.376503,90.816002,90.816002,279912000
2019-05-31,89.500504,89.779503,83.599998,87.718002,87.718002,546514000
2019-06-07,88.184998,94.684998,87.974503,93.514999,93.514999,393920000
2019-06-14,93.199997,96.760002,92.949997,95.909500,95.909500,309874000
2019-06-21,95.805000,96.297501,93.621002,95.213997,95.213997,276250000
2019-06-28,95.455002,97.079498,94.199997,96.949997,96.949997,211314000
2019-07-05,96.430000,101.790001,96.264999,100.053497,100.053497,382144000
2019-07-12,100.413498,101.316002,97.577499,98.894997,98.894997,283090000
2019-07-19,99.560501,100.065002,97.913002,98.691002,98.691002,311138000
2019-07-26,97.099998,97.544998,92.200500,92.765999,92.765999,430304000
2019-08-02,92.253502,92.318001,87.439003,91.644501,91.644501,486256000
2019-08-09,91.447502,91.586998,87.861000,88.806000,88.806000,368640000
2019-08-16,89.644501,91.478996,89.227501,90.233002,90.233002,248982000
2019-08-23,89.651497,90.245003,87.175499,89.320000,89.320000,336106000
2019-08-30,89.874496,92.099998,88.228500,92.036003,92.036003,244732000
2019-09-06,91.911003,92.682999,90.266998,92.177498,92.177498,267332000
2019-09-13,92.100502,92.306000,89.775002,91.074997,91.074997,243326000
2019-09-20,91.085503,91.531502,86.150002,86.991997,86.991997,398204000
2019-09-27,87.400002,87.779999,84.252998,86.221001,86.221001,328114000
2019-10-04,86.301003,87.391502,85.250000,86.013000,86.013000,235746000
2019-10-11,87.146004,89.942497,86.099998,89.374001,89.374001,273754000
2019-10-18,89.389999,89.698997,87.099998,89.039001,89.039001,283778000
2019-10-25,84.877502,89.599998,84.750000,88.833000,88.833000,416856000
2019-11-01,89.400497,90.752998,89.174004,89.410004,89.410004,242574000
2019-11-08,89.394501,89.494003,87.365997,87.730003,87.730003,227224000
2019-11-15,88.002502,88.125999,86.135498,86.735497,86.735497,289816000
2019-11-22,86.950996,91.224998,86.550003,90.925499,90.925499,243442000
2019-11-29,90.889000,91.234497,87.000000,87.024002,87.024002,294476000
2019-12-06,87.559998,88.344498,86.750000,88.016502,88.016502,265360000
2019-12-13,88.250000,89.910004,87.750000,89.613998,89.613998,310790000
2019-12-20,89.981003,93.523003,89.122498,93.438499,93.438499,283478000
2019-12-27,94.146004,95.070000,92.030998,92.344498,92.344498,197226000
