Date,Open,High,Low,Close,Adj Close,Volume
2010-10-08,13.332583,13.700951,13.203704,13.536787,13.536787,756394848
2010-10-15,14.996747,15.507758,14.804805,15.315065,15.315065,1316941740
2010-10-22,15.313313,15.634134,15.266517,15.479980,15.479980,493649856
2010-10-29,15.442192,15.763764,15.295546,15.622372,15.622372,571999428
2010-11-05,15.595095,15.787037,15.370621,15.445195,15.445195,434077488
2010-11-12,15.365115,15.437938,14.548799,14.928929,14.928929,607863528
2010-11-19,14.939940,14.962212,14.469469,14.889139,14.889139,361362276
2010-11-26,14.776276,14.839339,13.846597,14.309810,14.309810,702904392
2010-12-03,14.250501,14.904404,14.214214,14.802302,14.802302,455264280
2010-12-10,14.843343,15.090090,14.716466,14.807558,14.807558,380063556
2010-12-17,14.789790,15.190190,14.706456,15.120871,15.120871,369957672
2010-12-24,15.083584,15.111862,14.949700,14.986486,14.986486,171092736
2010-12-31,14.933433,15.476226,14.815566,15.352853,15.352853,412351236
2011-01-07,15.413163,15.507257,15.229229,15.432683,15.432683,323132544
2011-01-14,15.450450,16.090090,15.442442,15.684935,15.684935,594385020
2011-01-21,16.005507,16.059309,15.045796,15.435185,15.435185,847459692
2011-01-28,15.492242,15.524525,14.903654,15.269019,15.269019,520962516
2011-02-04,15.269019,15.506256,15.180430,15.426426,15.426426,368519112
2011-02-11,15.360110,15.768018,15.340340,15.647147,15.647147,398509092
2011-02-18,15.665666,15.795295,15.048799,15.235736,15.235736,497865636
2011-02-25,15.311812,15.495996,14.894645,15.254254,15.254254,459903636
2011-03-04,15.223473,15.239740,14.500751,14.522022,14.522022,560946492
2011-03-11,14.469970,14.514515,13.795796,14.048048,14.048048,661397940
2011-03-18,14.130130,14.724474,14.007508,14.686937,14.686937,484367148
2011-03-25,14.686687,14.718719,14.339590,14.683684,14.683684,404926668
2011-04-01,14.733734,14.894645,14.156156,14.514515,14.514515,635963400
2011-04-08,14.636887,14.636887,14.215465,14.477227,14.477227,534317148
2011-04-15,13.645896,13.657407,12.987988,13.140641,13.140641,1090816092
2011-04-22,13.144394,13.494745,13.063313,13.462713,13.462713,376790832
2011-04-29,13.513514,13.656907,13.254004,13.370120,13.370120,501837660
2011-05-06,13.467217,13.624374,13.286036,13.389640,13.389640,392998608
2011-05-13,13.378629,13.426927,12.888639,13.294545,13.294545,511184304
2011-05-20,13.308308,13.313063,12.847848,12.966216,12.966216,397106496
2011-05-27,12.974975,13.343343,12.920420,13.214715,13.214715,383356260
2011-06-03,13.063063,13.203203,12.903904,12.931181,12.931181,357270372
2011-06-10,12.864865,12.930180,12.429179,12.521772,12.521772,481078440
2011-06-17,12.667167,12.679930,11.855105,12.017518,12.017518,729198072
2011-06-24,12.029029,12.679429,11.837337,12.672172,12.672172,588882528
2011-07-01,12.681181,13.780781,12.672172,13.678679,13.678679,564115320
2011-07-08,13.337087,13.613614,13.150651,13.236737,13.236737,794820384
2011-07-15,14.952452,15.216717,14.718719,15.189940,15.189940,1073533392
2011-07-22,15.149900,15.703203,15.090090,15.288789,15.288789,641178180
2011-07-29,15.120871,15.402903,14.451201,14.452452,14.452452,800974224
2011-08-05,14.578078,14.764765,13.538789,14.067317,14.067317,1202620176
2011-08-12,14.251752,14.276777,12.524775,12.634635,12.634635,1103231664
2011-08-19,12.495996,13.445195,12.283784,13.014014,13.014014,861145992
2011-08-26,13.012763,13.671171,12.841341,13.325826,13.325826,560634804
2011-09-02,13.124875,13.490991,12.775275,13.387387,13.387387,409721868
2011-09-09,13.298298,13.638138,12.950450,13.577578,13.577578,557386056
2011-09-16,13.633634,13.976977,12.862863,13.029530,13.029530,627228144
2011-09-23,12.926927,13.689940,12.844094,13.200701,13.200701,543148308
2011-09-30,13.018268,13.113113,12.027027,12.880631,12.880631,771835392
2011-10-07,12.933684,13.988989,12.770270,13.988739,13.988739,675200124
2011-10-14,15.001752,15.005005,14.449449,14.606356,14.606356,905070024
2011-10-21,14.752503,15.082583,14.335836,14.981732,14.981732,639831528
2011-10-28,14.877878,15.072573,14.433183,14.952452,14.952452,518744736
2011-11-04,14.852352,15.374625,14.803804,14.891892,14.891892,631407960
2011-11-11,15.047548,15.472973,14.934434,15.036787,15.036787,637102260
2011-11-18,15.065065,15.127628,14.267017,14.267017,14.267017,440363196
2011-11-25,14.143894,15.415415,14.047297,15.359610,15.359610,529098372
2011-12-02,15.441692,15.813313,15.397898,15.416667,15.416667,570632796
2011-12-09,15.465465,15.929930,15.327578,15.504004,15.504004,611012376
2011-12-16,15.623624,15.811812,15.489489,15.758258,15.758258,531915552
2011-12-23,15.815816,16.141142,15.779780,16.076077,16.076077,270237492
2011-12-30,16.066566,16.773024,16.066566,16.491741,16.491741,463763772
2012-01-06,16.495245,16.516518,15.438188,15.756757,15.756757,686764548
2012-01-13,15.672172,16.040791,15.542042,16.005255,16.005255,530812656
2012-01-20,14.778028,14.789790,14.127878,14.216717,14.216717,1009345644
2012-01-27,14.283784,14.674925,14.247497,14.642392,14.642392,512518968
2012-02-03,14.781281,15.377878,14.715966,15.301802,15.301802,521130348
2012-02-10,15.212212,15.361361,14.958208,15.178178,15.178178,435643920
2012-02-17,15.139389,15.462462,15.023774,15.167918,15.167918,357717924
2012-02-24,15.198949,15.658158,15.141642,15.575576,15.575576,478389132
2012-03-02,15.565566,15.615616,14.860861,15.193694,15.193694,357681960
2012-03-09,15.213964,15.603103,14.996496,15.543794,15.543794,477817704
2012-03-16,15.537788,16.236237,15.516767,16.167418,16.167418,465278256
2012-03-23,16.181181,16.481232,16.004505,16.226477,16.226477,408782808
2012-03-30,16.310061,16.353603,15.729980,15.823824,15.823824,423020556
2012-04-06,15.727728,16.344845,15.629379,16.291542,16.291542,504307188
2012-04-13,16.204954,16.240992,14.989990,14.997497,14.997497,912662424
2012-04-20,15.121371,15.465465,14.769770,15.402152,15.402152,443512044
2012-04-27,15.390891,15.433934,15.019770,15.290791,15.290791,380638980
2012-05-04,15.163163,15.437938,14.889890,15.356857,15.356857,429326244
2012-05-11,15.274024,15.962212,15.029530,15.591842,15.591842,568023408
2012-05-18,15.643143,15.826326,14.914915,15.106607,15.106607,686121192
2012-05-25,15.040040,15.058308,14.489489,14.536036,14.536036,442061496
2012-06-01,14.309059,14.711962,14.175926,14.470220,14.470220,466924608
2012-06-08,14.410661,14.647648,13.926927,13.990240,13.990240,463328208
2012-06-15,14.022523,14.621622,13.941191,14.144394,14.144394,476814708
2012-06-22,14.214214,14.364114,13.944194,14.121872,14.121872,350565084
2012-06-29,14.388388,15.016517,14.319319,14.912913,14.912913,308107584
2012-07-06,14.826076,14.852853,14.066316,14.276276,14.276276,463899636
2012-07-13,14.318068,14.976977,14.224224,14.841341,14.841341,453210336
2012-07-20,15.234234,15.474224,14.969469,15.349349,15.349349,621098280
2012-07-27,15.487738,16.081081,15.452953,15.734484,15.734484,456515028
2012-08-03,16.016016,16.250751,15.919419,16.074825,16.074825,321829848
2012-08-10,15.980731,16.882883,15.919169,16.838589,16.838589,499204296
2012-08-17,16.869869,17.032032,16.570822,16.936937,16.936937,393661944
2012-08-24,16.906906,17.241993,16.497498,17.059059,17.059059,428215356
2012-08-31,17.117117,17.514765,16.854355,17.502502,17.502502,350385264
2012-09-07,17.517517,17.838087,17.039040,17.668669,17.668669,518205276
2012-09-14,17.757757,18.302803,17.642643,18.221222,18.221222,487484028
2012-09-21,18.323574,19.141392,18.271271,18.931431,18.931431,1022392584
2012-09-28,18.872623,19.266518,18.775526,19.220470,19.220470,535631832
2012-10-05,19.287037,19.378880,18.475725,18.805805,18.805805,484375140
2012-10-12,18.815065,19.004505,16.916918,17.392391,17.392391,887783328
2012-10-19,17.657158,17.685184,16.759258,16.960960,16.960960,933145920
2012-10-26,16.929428,17.289789,16.796797,17.206957,17.206957,221294484
2012-11-02,17.387136,17.406157,16.297047,16.323574,16.323574,414481104
2012-11-09,16.382633,16.761763,16.113613,16.197699,16.197699,384874740
2012-11-16,16.165916,16.966967,15.915916,16.663412,16.663412,399891708
2012-11-23,16.766016,17.364864,16.466467,17.314566,17.314566,457713828
2012-11-30,17.300051,17.664915,17.075325,17.295546,17.295546,426473100
2012-12-07,17.392391,17.929680,17.077578,17.585085,17.585085,473306220
2012-12-14,17.496746,18.245747,17.478228,18.077078,18.077078,469370160
2012-12-21,17.867117,17.988487,17.482733,17.674925,17.674925,287580132
2012-12-28,17.559811,18.316566,17.417418,18.109859,18.109859,330025644
2013-01-04,18.251753,18.643644,18.128880,18.555555,18.555555,397829772
2013-01-11,18.568569,18.579329,17.793293,17.800800,17.800800,491975532
2013-01-18,17.776777,18.939690,17.405405,18.874125,18.874125,651787560
2013-01-25,18.788038,19.042793,18.682182,18.911161,18.911161,358333308
2013-02-01,18.973974,19.489740,18.971472,19.368118,19.368118,542480976
2013-02-08,19.522774,19.738237,19.363113,19.715216,19.715216,398816784
2013-02-15,19.704704,20.244493,19.696445,19.908157,19.908157,476810712
2013-02-22,20.001501,20.230480,19.629629,20.050051,20.050051,433653912
2013-03-01,19.964966,21.121120,19.923674,20.835836,20.835836,556275168
2013-03-08,20.883383,21.013514,20.455206,20.559059,20.559059,391903704
2013-03-15,20.482983,20.528028,20.056807,20.301802,20.301802,398704896
2013-03-22,20.388889,20.501251,19.852352,19.874624,19.874624,353370276
2013-03-29,19.895145,20.391142,19.802301,19.896646,19.896646,321074604
2013-04-05,19.671171,19.847347,19.229229,19.779530,19.779530,496726776
2013-04-12,19.819571,19.944944,19.050550,19.166918,19.166918,447204348
2013-04-19,19.248247,20.470470,19.175676,20.247747,20.247747,591415992
2013-04-26,20.210211,20.884636,19.934435,20.761011,20.761011,422317260
2013-05-03,20.944944,22.013514,20.920921,21.808809,21.808809,450820728
2013-05-10,21.904655,23.022524,21.825827,22.619370,22.619370,484355160
2013-05-17,22.773273,23.038038,21.871872,22.091843,22.091843,474860664
2013-05-24,21.903402,22.325827,21.628880,21.790791,21.790791,347188464
2013-05-31,21.724726,21.946947,21.201702,21.637638,21.637638,439544016
2013-06-07,21.782282,22.297297,21.654655,21.946947,21.946947,441346212
2013-06-14,22.024525,22.793795,21.875126,22.140640,22.140640,513330156
2013-06-21,22.230730,22.269270,21.602854,21.948700,21.948700,531879588
2013-06-28,21.894394,22.324324,21.876627,22.182934,22.182934,280223496
2013-07-05,22.272524,23.043293,22.205706,23.029030,23.029030,397338264
2013-07-12,23.023024,23.223223,22.602352,22.789789,22.789789,465625908
2013-07-19,22.187437,22.847849,21.912163,22.214714,22.214714,694816488
2013-07-26,22.196947,22.636387,22.043795,22.628128,22.628128,389094516
2013-08-02,22.608608,22.765516,22.154404,22.338839,22.338839,295580124
2013-08-09,22.286285,22.410410,21.471472,21.513014,21.513014,322553124
2013-08-16,21.553555,21.944695,21.434935,21.864614,21.864614,293554152
2013-08-23,21.967718,21.971972,21.215466,21.407158,21.407158,266617116
2013-08-30,21.415415,22.019018,21.160160,22.011011,22.011011,289378332
2013-09-06,22.083082,22.469971,21.865364,22.348848,22.348848,271324404
2013-09-13,22.384886,22.672422,22.047047,22.482231,22.482231,297857844
2013-09-20,22.482231,22.625875,21.896896,21.976227,21.976227,420315264
2013-09-27,21.892391,22.374874,21.729479,21.924173,21.924173,330800868
2013-10-04,21.896896,21.959709,21.095596,21.727728,21.727728,379695924
2013-10-11,21.672422,22.480730,21.654154,22.241993,22.241993,419923656
2013-10-18,24.438938,26.040291,24.374374,25.664413,25.664413,885457656
2013-10-25,25.746246,26.064064,25.293795,25.790291,25.790291,310021668
2013-11-01,25.820572,25.925926,25.216215,25.223974,25.223974,247592160
2013-11-08,25.243994,26.019770,25.150150,25.906656,25.906656,254449296
2013-11-15,25.897648,26.244745,25.534534,25.877628,25.877628,248675076
2013-11-22,25.861361,26.726727,25.756256,26.604355,26.604355,250832916
2013-11-29,26.580582,26.692192,26.251753,26.459961,26.459961,262433304
2013-12-06,26.771523,27.335085,26.528528,26.775776,26.775776,322621056
2013-12-13,26.911913,27.327078,26.473724,27.182684,27.182684,366676956
2013-12-20,27.234735,28.003002,27.227226,27.964464,27.964464,281925792
2013-12-27,28.028028,28.053053,27.684183,27.855856,27.855856,239164596
2014-01-03,27.902903,28.711712,27.650902,28.284285,28.284285,412211376
2014-01-10,28.505507,28.977226,27.957207,28.934435,28.934435,426736836
2014-01-17,28.950199,29.226477,28.633635,29.031532,29.031532,327739932
2014-01-24,28.804054,28.867619,27.083834,28.413162,28.413162,716386896
2014-01-31,29.313063,29.693193,28.228729,29.028028,29.028028,690844464
2014-02-07,29.219971,30.027529,29.043043,30.027529,30.027529,407316276
2014-02-14,29.920170,30.352102,29.849850,30.132883,30.132883,323676000
2014-02-21,30.225475,30.752752,30.101101,30.510761,30.510761,328371300
2014-02-28,30.539040,30.684435,29.833332,30.520771,30.520771,335244420
2014-03-07,30.700701,30.705456,29.634384,29.756256,29.756256,349753896
2014-03-14,29.579329,30.330080,29.342592,29.958960,29.958960,382361256
2014-03-21,30.187939,30.271021,27.580080,27.884886,27.884886,601717680
2014-03-28,28.003002,29.415001,27.849098,28.575001,28.575001,418759268
2014-04-04,28.927500,28.986000,26.526501,27.334499,27.334499,382678000
2014-04-11,26.896999,28.200001,26.532000,27.167000,27.167000,398212000
2014-04-18,27.200001,27.400000,26.406500,26.722000,26.722000,175586000
2014-04-25,26.613001,26.995501,25.549999,26.926500,26.926500,254016000
2014-05-02,27.072001,27.120001,25.554501,26.008499,26.008499,207410000
2014-05-09,25.932501,27.199499,25.714001,26.455999,26.455999,186708000
2014-05-16,26.480000,27.898001,26.178499,27.772499,27.772499,200478000
2014-05-23,27.906500,28.882999,27.708500,28.528000,28.528000,157020000
2014-05-30,28.582001,28.629000,27.427999,28.246500,28.246500,181720000
2014-06-06,28.408001,28.600000,27.857500,27.975000,27.975000,148584000
2014-06-13,28.004000,28.250000,27.373501,28.249500,28.249500,189814000
2014-06-20,28.322500,29.480000,27.968500,29.238501,29.238501,237096000
2014-06-27,29.272499,29.712500,29.131001,29.653999,29.653999,144762000
2014-07-04,29.675501,29.782499,28.605000,29.002001,29.002001,125418000
2014-07-11,29.049999,29.850000,28.842501,29.041000,29.041000,190262000
2014-07-18,30.150499,30.445499,29.546000,30.150499,30.150499,229042000
2014-07-25,29.962500,30.055000,28.884001,28.977501,28.977501,152186000
2014-08-01,28.927500,29.191000,28.372499,28.590500,28.590500,157246000
2014-08-08,28.601000,29.389999,28.451000,29.232500,29.232500,145270000
2014-08-15,29.375000,29.890499,29.038000,29.621000,29.621000,126638000
2014-08-22,29.663500,29.778999,28.893999,29.016001,29.016001,128298000
2014-08-29,29.117500,29.900000,28.912001,29.657000,29.657000,119978000
2014-09-05,29.756500,30.176001,29.302000,29.555500,29.555500,152620000
2014-09-12,29.519501,29.878000,28.850500,29.863501,29.863501,163810000
2014-09-19,29.974501,30.270000,29.237000,29.262501,29.262501,216130000
2014-09-26,29.296499,29.549999,28.702499,29.044001,29.044001,139766000
2014-10-03,29.205000,29.620001,28.382000,28.540501,28.540501,173318000
2014-10-10,28.373501,28.761499,26.247499,26.846001,26.846001,319708000
2014-10-17,27.022499,27.870001,25.920500,27.682501,27.682501,326584000
2014-10-24,27.749001,28.248501,27.257999,28.013500,28.013500,183532000
2014-10-31,28.415001,28.436501,27.528999,27.584499,27.584499,171290000
2014-11-07,27.780001,28.125000,27.467501,27.822001,27.822001,131940000
2014-11-14,27.900000,27.900000,26.959499,27.188000,27.188000,163916000
2014-11-21,27.552000,27.625000,27.207500,27.386499,27.386499,150872000
2014-11-28,27.350000,27.480000,26.733000,27.129000,27.129000,170644000
2014-12-05,26.834999,26.968000,26.170500,26.605499,26.605499,256938000
2014-12-12,26.372000,26.612000,24.859501,25.731001,25.731001,336986000
2014-12-19,25.849501,27.115000,25.443001,26.846500,26.846500,236130000
2014-12-26,26.846500,27.196501,26.510000,26.533001,26.533001,112190000
2015-01-02,26.629999,26.790001,24.750999,25.345501,25.345501,242090000
2015-01-09,25.409000,25.487499,24.545500,25.200500,25.200500,263964000
2015-01-16,25.157499,26.941999,25.154499,26.865000,26.865000,198878000
2015-01-23,26.901501,27.270500,25.174000,25.661501,25.661501,230886000
2015-01-30,25.950001,27.155001,25.909000,26.491501,26.491501,310620000
2015-02-06,26.550501,27.417000,26.377501,27.300501,27.300501,207578000
2015-02-13,27.375500,27.650000,26.977501,27.322500,27.322500,148554000
2015-02-20,27.379000,28.006500,26.549999,27.964500,27.964500,194414000
2015-02-27,27.907499,29.160000,27.851500,29.071501,29.071501,243142000
2015-03-06,29.100000,29.139000,27.770500,28.058500,28.058500,177276000
2015-03-13,27.961500,28.348000,27.516500,28.183500,28.183500,161160000
2015-03-20,28.335501,29.094000,27.915501,28.181999,28.181999,256622000
2015-03-27,28.091499,28.203501,27.021999,27.065500,27.065500,180934000
2015-04-03,26.941999,27.575001,26.785000,27.400999,27.400999,121788000
2015-04-10,27.478500,27.663500,26.618500,27.176001,27.176001,181320000
2015-04-17,26.865499,28.058500,26.450001,27.872999,27.872999,226860000
2015-04-24,29.002501,29.235001,27.336000,27.438499,27.438499,258270000
2015-05-01,27.525499,27.834499,26.612000,27.101999,27.101999,171238000
2015-05-08,27.443501,27.668501,26.750000,27.459999,27.459999,141340000
2015-05-15,27.519501,27.880501,27.112499,27.840500,27.840500,172282000
2015-05-22,27.723000,27.912001,27.148500,27.709000,27.709000,120128000
2015-05-29,27.660000,27.939501,27.179001,27.584499,27.584499,162074000
2015-06-05,27.600000,27.741501,26.942499,27.502001,27.502001,137936000
2015-06-12,27.357500,27.862499,26.960501,27.809000,27.809000,150776000
2015-06-19,27.826000,28.280500,27.613001,27.897499,27.897499,181046000
2015-06-26,27.985500,28.000000,26.976999,27.367001,27.367001,174826000
2015-07-03,27.112499,27.549999,26.992500,27.232500,27.232500,116620000
2015-07-10,27.685499,30.225000,27.600000,30.089001,30.089001,314168000
2015-07-17,34.000000,35.666500,33.579498,33.736500,33.736500,594534000
2015-07-24,33.838501,33.889500,32.577499,33.228001,33.228001,251730000
2015-07-31,33.235001,33.995499,32.860001,33.507500,33.507500,169566000
2015-08-07,33.389000,35.200001,32.943501,34.325500,34.325500,266734000
2015-08-14,34.202000,35.009998,33.764000,33.973999,33.973999,187980000
2015-08-21,33.551998,33.699001,29.654499,33.397999,33.397999,439812000
2015-08-28,33.287998,33.349998,31.253000,31.852501,31.852501,201432000
2015-09-04,31.485001,32.868000,31.325001,32.554001,32.554001,148398000
2015-09-11,32.510502,34.099499,32.370499,33.583500,33.583500,174384000
2015-09-18,33.252998,33.492001,32.108501,32.745499,32.745499,233852000
2015-09-25,32.929001,32.929001,30.892000,32.099998,32.099998,233716000
2015-10-02,31.900499,33.939999,31.674999,33.349998,33.349998,213184000
2015-10-09,33.374500,34.708000,33.118000,34.651001,34.651001,179702000
2015-10-16,34.770000,35.012001,33.535000,34.056999,34.056999,239506000
2015-10-23,37.502998,37.625000,35.896999,37.242500,37.242500,290404000
2015-10-30,37.278000,38.317501,36.572498,38.033501,38.033501,203530000
2015-11-06,37.969501,38.453999,37.420502,37.826500,37.826500,176198000
2015-11-13,37.702000,38.161499,36.716499,37.997002,37.997002,202100000
2015-11-20,38.465000,39.145000,37.905499,38.463001,38.463001,161618000
2015-11-27,38.458000,39.652500,38.056000,38.410000,38.410000,177244000
2015-12-04,38.485500,39.120998,37.600498,38.001999,38.001999,196516000
2015-12-11,37.450001,39.079498,36.813000,38.491501,38.491501,236064000
2015-12-18,38.361500,38.707001,37.707500,38.292000,38.292000,179986000
2015-12-25,38.500000,39.934502,38.386501,38.900501,38.900501,130904000
2016-01-01,38.110001,38.459999,36.764000,37.049999,37.049999,223936000
2016-01-08,37.389999,37.650002,35.250000,36.569500,36.569500,252504000
2016-01-15,35.499500,36.883499,34.389000,36.333500,36.333500,259778000
2016-01-22,37.099998,37.623001,35.672501,37.415001,37.415001,227958000
2016-01-29,37.448002,40.517502,36.130001,36.501499,36.501499,559212000
2016-02-05,36.275002,36.335999,34.100498,35.318001,35.318001,408584000
2016-02-12,35.610500,36.799999,35.078999,35.875500,35.875500,186412000
2016-02-19,35.794998,36.742500,35.101002,36.456001,36.456001,187004000
2016-02-26,36.680000,37.155998,35.841999,36.579498,36.579498,224480000
2016-03-04,36.740002,36.827000,35.200001,36.608501,36.608501,246896000
2016-03-11,36.997501,38.266998,36.834999,37.924000,37.924000,171906000
2016-03-18,38.081501,38.269501,37.525002,37.742001,37.742001,162886000
2016-03-25,37.808498,38.865501,37.414501,38.145000,38.145000,134688000
2016-04-01,37.858002,38.622002,37.759998,38.006001,38.006001,133886000
2016-04-08,38.293499,38.980499,37.578499,38.769501,38.769501,145014000
2016-04-15,38.775002,39.547501,38.513500,39.000000,39.000000,221094000
2016-04-22,37.195499,37.695999,35.160000,35.252998,35.252998,374956000
2016-04-29,35.206001,35.877499,35.188999,35.735500,35.735500,194214000
2016-05-06,35.610001,37.040001,35.597500,36.403500,36.403500,167588000
2016-05-13,36.331001,36.792500,35.515499,35.765499,35.765499,144320000
2016-05-20,35.823002,37.055000,35.750500,36.846500,36.846500,156916000
2016-05-27,36.875500,37.674000,36.849998,37.213501,37.213501,131990000
2016-06-03,37.074501,37.196499,36.414501,37.125999,37.125999,130408000
2016-06-10,36.797501,36.981998,35.777000,36.212502,36.212502,147224000
2016-06-17,36.069500,36.069500,35.012501,35.743500,35.743500,229792000
2016-06-24,34.508499,35.250000,33.632999,35.176498,35.176498,277202000
2016-07-01,35.255001,35.650002,34.950001,35.362999,35.362999,109500000
2016-07-08,35.528000,36.806999,35.405499,36.790001,36.790001,127080000
2016-07-15,37.049999,38.032001,36.731998,37.720501,37.720501,143040000
2016-07-22,37.866001,38.448502,37.632999,38.292000,38.292000,171814000
2016-07-29,39.885502,40.374500,39.251999,39.862499,39.862499,253058000
2016-08-05,40.005501,40.694000,39.890499,40.410000,40.410000,136742000
2016-08-12,40.254501,40.568001,39.814999,40.137501,40.137501,96314000
2016-08-19,39.989498,40.061501,39.361500,39.564999,39.564999,107548000
2016-08-26,39.624500,39.970001,39.316502,39.570000,39.570000,111298000
2016-09-02,39.763500,40.544498,39.662998,40.141998,40.141998,113248000
2016-09-09,39.938499,40.182499,39.174999,40.061501,40.061501,168192000
2016-09-16,39.951000,40.952999,39.678001,40.797501,40.797501,148742000
2016-09-23,40.757000,40.849998,40.022499,40.132000,40.132000,141440000
2016-09-30,40.180000,40.424999,39.811501,40.153999,40.153999,134436000
2016-10-07,40.296501,40.993000,39.841000,40.203999,40.203999,133154000
2016-10-14,40.372501,41.490002,40.116001,41.081501,41.081501,147032000
2016-10-21,41.000000,41.924999,40.730499,40.867500,40.867500,194450000
2016-10-28,41.497002,41.950001,38.931499,39.109501,39.109501,269588000
2016-11-04,38.564999,40.801998,38.411499,39.014500,39.014500,294808000
2016-11-11,38.840500,39.445000,37.179501,39.307999,39.307999,271138000
2016-11-18,39.358501,39.688499,38.632500,38.950001,38.950001,122886000
2016-11-25,39.130501,39.987000,37.667999,38.216499,38.216499,197942000
2016-12-02,38.095001,39.950001,37.950001,39.758499,39.758499,175666000
2016-12-09,39.965000,41.215000,39.902500,40.782501,40.782501,184614000
2016-12-16,40.915501,40.959999,40.224998,40.484001,40.484001,154512000
2016-12-23,40.400501,40.799999,39.907001,40.144001,40.144001,80274000
2016-12-30,40.160500,40.687000,39.480999,40.651001,40.651001,131014000
2017-01-06,40.749500,41.521500,40.575001,41.476501,41.476501,145966000
2017-01-13,41.549999,41.732498,41.160000,41.218498,41.218498,96586000
2017-01-20,41.454498,43.049999,41.230000,42.848999,42.848999,212014000
2017-01-27,42.950001,43.349998,40.602501,40.912998,40.912998,264596000
2017-02-03,41.156502,41.712502,40.714500,41.502998,41.502998,140840000
2017-02-10,41.647499,42.134499,41.525501,42.108501,42.108501,128728000
2017-02-17,42.065498,42.689499,41.988998,42.549999,42.549999,106652000
2017-02-24,42.382500,42.900002,42.071999,42.492500,42.492500,136184000
2017-03-03,42.446999,43.035500,42.058498,42.891998,42.891998,109362000
2017-03-10,43.134998,43.635502,42.880501,43.500000,43.500000,120046000
2017-03-17,43.683998,43.721001,41.650002,41.982498,41.982498,212058000
2017-03-24,42.099998,42.599998,41.215000,42.473999,42.473999,159324000
2017-03-31,42.341499,43.029499,42.200001,42.255001,42.255001,162954000
2017-04-07,42.250000,42.337002,41.730000,42.008999,42.008999,106832000
2017-04-14,42.069000,43.196499,42.051498,43.004002,43.004002,85088000
2017-04-21,43.030998,44.668999,42.886501,44.571999,44.571999,171460000
2017-04-28,46.450001,47.957001,46.040001,47.736000,47.736000,233748000
2017-05-05,47.835999,48.110001,47.369999,47.794498,47.794498,147144000
2017-05-12,47.892502,48.294998,47.002998,47.525002,47.525002,158074000
2017-05-19,47.640999,49.789001,47.599998,49.592999,49.592999,147604000
2017-05-26,49.599998,49.980000,49.064499,49.414501,49.414501,123662000
